Compositions,a,b,c,angle_a,angle_b,angle_c,energy,volume,steps,conv,force_conv,force
AgCu2O4,10.809334703484076,7.984189532605115,7.973553105764993,89.33460533619247,90.47411336971656,89.81506540313418,-261.3035946231152,688.0739849254065,335,pass,pass,0.049481673120431
AgDy2O4,9.165367328756556,9.726048578291763,9.653627847900337,91.34889587964636,92.16025128925752,90.80493798021143,-390.8867337588514,859.6055177153061,239,pass,pass,0.0438392043619195
AgEr2O4,9.205852953589224,9.54356196105816,9.45237178763153,91.95044088917965,93.52416108751196,90.5090843169801,-392.6850558644856,828.3527154564499,207,pass,pass,0.0495406788368787
AgEu2O4,9.146079619135891,9.901892606734116,9.913532454675607,92.21641819868798,91.99086417905497,90.7377072270268,-450.1093279992309,896.5000993322273,176,pass,pass,0.0494238695474902
AgFe2O4,8.780024659755389,8.763020686427407,8.757060817882554,89.91601988741056,90.22038390776126,89.69848933853132,-324.30562565975947,673.7491541010943,62,pass,pass,0.0477551759556734
AgGa2O4,8.7767193839874,8.599751277118838,8.565287696421603,90.2867114228584,90.90118089338348,89.16688335291971,-298.342114211802,646.3317189277574,97,pass,pass,0.0488254093662624
AgGd2O4,9.18722458550634,9.866427667634644,9.894217813933368,92.8145541032864,91.61084298243112,90.75225019609172,-538.7345861263882,895.3317854317548,195,pass,pass,0.0486128334783321
AgGe2O4,8.806696255291513,9.46560548017796,9.824963285351398,89.65644008829074,88.42251183586875,91.36276757495982,-321.24438859009393,818.4558449239183,600,pass,pass,0.0760216578362247
AgHf2O4,9.1872918693838,9.57895159111398,9.528040686045632,87.63967983264168,88.77328335462815,88.45147515496348,-488.7982833744354,837.3213454643368,435,pass,pass,0.0495491232859899
AgHo2O4,9.24050673461443,9.54963249985881,9.594116961357942,92.405281856418,94.1624357402226,89.97268546964598,-392.2507459307118,843.6380389814884,227,pass,pass,0.0496432982423548
AgI2O4,10.4365359523813,10.170059139793208,10.360709104250112,90.82130134548416,89.4768595662213,89.63625643352157,-217.30933151957697,1099.505712516354,537,pass,pass,0.0499540450444808
AgIn2O4,9.292689897359477,9.253418184320196,9.220653602145934,90.41008917008192,90.3651041303402,89.77676481923243,-282.8774550059114,792.8338415488608,95,pass,pass,0.0495006966179672
AgIr2O4,9.003426443847934,8.954120704092407,9.071557535663096,88.79040923253123,92.50356322772116,86.41774954108976,-343.51259080110407,728.9946663046411,322,pass,pass,0.0467684910012711
AgLa2O4,9.167901057536607,10.420005899386537,10.133202230013088,91.4101931214507,96.01637233160272,88.83317423602632,-393.7967466348025,962.2431544340736,282,pass,pass,0.0493923734415046
AgLu2O4,9.169414902682323,9.479682726378476,9.34187228240588,92.18821076780088,92.36345027104956,91.02287156974222,-394.27904053138064,810.5890481127542,205,pass,pass,0.046558932999003
AgMn2O4,8.693086853918027,8.826249069565504,8.81953814276763,89.37631661340914,90.5899085808681,88.94935825817268,-360.01420953690314,676.5086573970823,101,pass,pass,0.048544329177912
AgMo2O4,8.601863328622866,9.376330036558896,9.41590741396088,91.58049893922473,92.0574789422476,89.62954191026869,-363.0133638149912,758.6400233778793,262,pass,pass,0.0485078960627049
AgN2O4,9.174118551848764,9.14376146762906,9.111589855187356,89.41167763610382,90.17481400298831,88.45855143676339,-318.3298104104869,764.013282776337,600,pass,pass,0.1226888164325308
AgNb2O4,8.95139278879876,9.13961707232628,9.11841040811276,90.3079163187664,90.68812878081997,88.57577732985605,-444.1295982358101,745.7042910165251,220,pass,pass,0.038303174629762
AgNd2O4,9.136317325144136,10.07800444714329,9.980426363665163,91.4759976903693,96.62396155767776,89.58981155966538,-387.420183537334,912.51083076129,327,pass,pass,0.0425664788093285
AgNi2O4,8.600475351800629,8.60704012812281,8.60943604855352,89.83511047691472,89.83403296779525,89.97378613372894,-250.3465045331133,637.3049965824179,40,pass,pass,0.0472693811636279
AgOs2O4,8.878468687921885,8.806026324396377,8.967647895031895,87.0585234357951,90.72848749767957,85.93951538887099,-388.15062443449534,698.3514227881532,362,pass,pass,0.0498634769898508
AgP2O4,9.5221420409439,9.519002430369554,9.786089582380132,89.91968420901162,92.54920733647728,89.78079259957185,-345.5552188929932,886.1384266504865,600,pass,pass,0.339719100502014
AgPb2O4,9.566335288275452,9.74964638112755,9.734785398777056,90.41073809331624,90.3026192091588,89.90230668132065,-278.4450075459059,907.910468661788,147,pass,pass,0.0418177959694042
AgPd2O4,8.92909088894044,9.043204230335816,9.11375460528492,86.65719783293079,90.29442073900114,90.73904127045384,-273.10802045425777,734.5934048565414,167,pass,pass,0.0483139657830866
AgPr2O4,9.255180933112854,10.04875874943322,10.173860650541654,91.97197347394108,93.44231966745105,90.54163714426284,-383.6679254699045,943.8709186129933,183,pass,pass,0.0471320156198175
AgPt2O4,8.883117759481689,8.866247688970095,9.184461900316292,89.01338902100643,88.26239818492557,89.65448286182158,-288.8932367095978,722.9167104073791,228,pass,pass,0.0493999133285929
AgRe2O4,9.035642323940012,8.888396573081428,8.968115914057954,88.58512253141133,89.02390700297899,87.18091902530132,-432.7017856986839,719.0694152271759,299,pass,pass,0.0478749892072293
AgRh2O4,8.901154393808875,8.861627196385307,8.87849717660499,89.57208922314207,90.77421055353818,88.90246458936367,-321.7501263390805,700.1110999457594,142,pass,pass,0.0456526673792831
AgRu2O4,8.664625995598321,8.881279168807827,8.86051408219134,86.03335145345216,91.37745909460658,88.06858568201082,-360.40217675497706,679.5851863907276,339,pass,pass,0.0488162641459135
AgS2O4,9.837675413025904,9.699989132617752,9.712651357298256,89.88119991943904,88.45689446959358,89.60508226971385,-292.50776528247627,926.4733248796642,600,pass,pass,0.2089778701126724
AgSb2O4,10.02061647812176,9.532856854298997,9.592664004182396,92.28963853949298,88.681918477447,91.38794956044916,-302.85688564757646,915.1172718777284,376,pass,pass,0.0483361569056846
AgSc2O4,9.034860289154128,9.049809406332484,9.046031937789945,89.96084152032499,90.24686358949909,89.8818938744359,-417.44243299732216,739.6290032325101,95,pass,pass,0.0491400576056144
AgSe2O4,9.693883890729522,9.87803090290963,9.94798880570137,86.67574259284046,91.4673066199946,90.41594762853444,-264.97417168261256,950.6538337272624,553,pass,pass,0.0499877561444507
AgSi2O4,10.069504134309613,8.966265813017277,9.15959631017148,90.71326047549218,83.67246413728418,94.63825210020212,-377.8709381056557,819.2470632356635,600,pass,pass,0.072122684000993
AgSm2O4,9.122224783213614,9.93853339397323,9.683268578491516,91.64897211575732,97.64186512743473,91.35267854393445,-389.6171183896012,869.4092221985956,365,pass,pass,0.0492395813783182
AgSn2O4,9.05314819819227,9.419836310770783,9.594320718166657,88.92236726986977,90.18578891700604,89.14472487817683,-308.05417782417675,817.9548131050063,268,pass,pass,0.0488174740855548
AgSr2O4,9.548636024540883,9.865325899636693,10.321358334049725,90.53956581041014,90.25975220329542,89.25155710421919,-292.4750042594939,972.1406302645796,486,pass,pass,0.04995961414087
AgTa2O4,8.963739216571382,9.043976972023772,8.953782441372013,89.89820123453347,92.38809033812936,87.6867284379731,-479.4163631462309,724.6381365646373,243,pass,pass,0.0495005039305218
AgTb2O4,9.14369458105263,9.77569256762644,9.792905821054587,92.78885326366824,91.70922997037216,90.51636171947236,-390.84962053545365,873.874413335735,179,pass,pass,0.0499289393749227
AgTc2O4,8.94882938384109,8.696818330342696,8.804841195070184,84.95510845322036,89.34123473625398,89.97238629203936,-395.6801573733643,682.5488000748016,234,pass,pass,0.0490880680996867
AgTe2O4,9.881872207654515,9.827195967519977,10.14066642437705,89.72609571111587,91.06799402732834,89.70827631991642,-273.0527515736288,984.5756747752928,411,pass,pass,0.0485836169861316
AgTi2O4,9.16487654237789,9.361916169364823,9.208988640163996,84.91530019810007,93.79752366119662,87.55995295144926,-439.3535383220663,784.3677934260638,600,pass,pass,0.0581609778260319
AgTl2O4,9.509648097977967,9.572722171711105,9.579453469704418,90.15107789945556,90.11583669669602,90.05467597918839,-242.9637557284927,872.043272176565,96,pass,pass,0.0494550251850029
AgTm2O4,9.167589522948658,9.493038575205112,9.415748156535033,92.0057480864082,93.12860247757192,90.42890409000232,-392.8097013267717,817.677495186269,183,pass,pass,0.0484483537159299
AgV2O4,8.714974092980956,8.815370193198174,8.845941784500642,89.43954206724828,90.80082123610266,89.08955036188242,-386.7166003666834,679.4096879052034,146,pass,pass,0.0485440675325814
AgW2O4,9.123135664089151,9.067701010888072,9.063356822392588,92.06112237311432,92.26397630667486,86.33878889492578,-370.53226210095465,747.2391672259397,285,pass,pass,0.048589706348344
AgY2O4,9.30603037901016,9.61071270804984,9.538358989658972,91.6292951017586,94.13398421710814,90.12893733330895,-420.0283796378936,850.516313448154,192,pass,pass,0.0499490848389202
AgYb2O4,9.66617820198683,8.85519621687285,8.930333897900425,86.43708713550653,90.45603462465871,87.36512090753013,-306.3100888191424,762.0711155837589,469,pass,pass,0.0476590207904167
AgZn2O4,8.656917823436613,8.875901955563483,8.792549684089114,89.83439859844431,89.61895046249197,89.99855962970078,-237.27338331974036,675.5837639913135,125,pass,pass,0.0491215152288731
AgZr2O4,9.319920294832494,9.597520910188464,9.35789697206654,90.37356749771077,89.19538964862438,88.51128877496599,-456.6265013110715,836.6614959647352,213,pass,pass,0.0498993756492768
AlAg2O4,8.959769409291036,8.794506163945197,8.749834256763709,91.81915278889294,90.87627930561143,89.80552868059324,-288.9665269193695,689.0274847918467,101,pass,pass,0.0493925605104483
AlAs2O4,9.908712403051174,9.52923341482847,9.951186264764829,99.116236404476,88.81096780225214,90.65099893784384,-355.3784384617694,927.5160992438656,600,pass,pass,0.0626298668619115
AlAu2O4,9.06925847161035,8.826605834054039,8.843150954350747,90.48039211485974,90.66315485962724,89.66164273328792,-294.7845003395105,707.8168020421202,182,pass,pass,0.0496511213307455
AlB2O4,8.296248758988257,8.32978870466057,8.291460302994256,89.46756721155626,89.29492236543305,95.13649978213672,-422.1601621517208,570.6143647200855,600,pass,pass,0.1617810897993269
AlBi2O4,9.546450744128618,9.662071231341764,9.4082306249367,94.1624659452207,92.71682303940538,90.81966728860756,-343.73944596976065,864.4019053260237,308,pass,pass,0.0426136362763558
AlC2O4,8.14646224179158,8.417514801053068,8.45325513086233,92.44866237113484,90.73308521185544,87.12292697906757,-412.1494881161776,578.3725581494937,600,pass,pass,0.1752213423205397
AlCe2O4,9.14280792459543,9.518118337723118,9.51284520183437,90.71708122380817,90.81882902236306,90.30999077772886,-449.3570146053537,827.6676372958208,290,pass,pass,0.0485256612357056
AlCl2O4,10.192082809600697,9.360438819187864,9.42375708648782,93.04637334582664,90.90631779200396,90.56968826426252,-261.9894359605423,897.6135751705563,600,pass,pass,0.0834230368465574
AlCo2O4,8.216836881086428,8.210582375886617,8.21053482726914,90.02358084321385,90.02442055484832,90.0217894699904,-366.5836588978348,553.9237268387715,30,pass,pass,0.031814557161343
AlCr2O4,8.495864820067213,8.496559501793095,8.493828973119484,90.49649627484987,90.48856993540254,89.99913497383572,-430.1115350628461,613.0870073882371,45,pass,pass,0.0398254209600993
AlCu2O4,8.266794961012065,8.254340067534956,8.252685966634651,90.16736414596777,90.14541080907314,90.00574579045691,-329.14879754314563,563.1337920436745,31,pass,pass,0.0391477738662162
AlDy2O4,8.210820906810998,9.72896891187306,9.473431256552765,89.812065012815,90.07719027769824,88.97379828150504,-433.99160428660537,756.6382203315325,421,pass,pass,0.0494500481685306
AlEr2O4,8.784674469844731,9.088788009291962,9.20760630281342,90.05133606081635,90.58370576005623,88.92446840519658,-434.5882738252461,734.9862622213061,180,pass,pass,0.0482035028443081
AlEu2O4,9.09614879727328,9.43635921968895,9.562541889603756,89.0124968193148,91.97921873118732,89.36960326671458,-509.96650006616295,820.1295182804256,252,pass,pass,0.049556819967153
AlFe2O4,8.399669822719,8.381567330504625,8.376309909746322,90.06328463383473,90.03543936668744,89.90147131883352,-390.48989441536105,589.710961707787,48,pass,pass,0.0483942680773102
AlGa2O4,8.821619830746567,8.435580714821068,8.426050484356779,92.22332072795392,87.25179667120518,92.9666279211124,-350.4813982694096,625.0535631562881,180,pass,pass,0.0431536638110057
AlGd2O4,8.745974297028633,9.370169644951446,9.82043304606468,90.32633596681332,90.24327388264838,89.32359898110214,-583.7326381387974,804.720729217417,277,pass,pass,0.0497275163392485
AlGe2O4,8.788059350697829,9.026016356139722,9.272325608290164,97.1639971514452,90.7122491428973,89.31798639368857,-362.761186921184,729.6537862581474,298,pass,pass,0.0455010882758887
AlHf2O4,8.656839254169514,8.574713278578836,8.604744911293533,91.04104482542456,90.78677472865674,89.63266802393474,-502.449305207522,638.5517105090852,118,pass,pass,0.0454219398681234
AlHo2O4,8.784112809975312,9.136355421159417,9.13047698297164,90.41320320189024,90.91735840371678,89.67350626562269,-434.0338440464882,732.6399970610348,148,pass,pass,0.049849899433734
AlIn2O4,9.141341676713242,8.959596842068695,8.885064564904342,92.07591285420288,89.62369536139589,91.12089174550924,-338.55801400133555,727.0818476203347,149,pass,pass,0.0492489558938525
AlIr2O4,8.507405656139174,8.484052977749794,8.484973501993387,90.58808726587804,90.55921315226183,90.1526009393762,-390.35876860905387,612.3585446762488,52,pass,pass,0.0488441587519831
AlLa2O4,9.4344807799535,9.948367972864068,9.67882494016141,88.82688304455536,90.43240935730992,90.26402903293284,-437.15639823896754,908.2068318202872,336,pass,pass,0.048475325305274
AlLu2O4,8.679940048349787,9.072616893857065,9.15810869208662,90.78704689946198,91.20758179328529,89.3070411763944,-436.633636575148,720.9204905378394,178,pass,pass,0.0499580770912077
AlMn2O4,8.549181612984407,8.475967865122126,8.450077472188438,90.43535850979328,90.188258943558,89.90978063592894,-427.0807962780053,612.2927709759141,58,pass,pass,0.0475688627357257
AlMo2O4,8.808805293043031,8.762355151003863,8.762342543471782,91.0913646220686,91.56347829528748,90.28083991491567,-402.016699203955,675.9447446427914,100,pass,pass,0.0493433538409298
AlN2O4,8.835340340746642,8.533518340436009,8.752621327443231,92.26775945745727,91.63295319073606,90.60261450483644,-366.25705616111503,659.0879314540879,600,pass,pass,0.5090255148506503
AlNb2O4,8.707311826219602,8.65572662569031,8.552903144904302,90.78029187436026,90.21077497470334,88.31155170020271,-476.3382600924005,644.2730582653269,125,pass,pass,0.0469751540657005
AlNd2O4,9.03489169479194,9.672235075302387,9.870856617132771,91.53377362992464,90.72760183373204,88.81601919167764,-430.7711772239458,862.0336263652139,404,pass,pass,0.0499710265014941
AlNi2O4,8.235574044512177,8.22608364571566,8.224782412498529,90.16524334421706,90.05905667202038,90.04451906021555,-323.16239599369254,557.1976113189945,45,pass,pass,0.0478740398809656
AlOs2O4,8.591854057114949,8.427496217268835,8.518380900420757,88.796775007342,86.00993640254434,90.20759451416158,-435.1333515234246,615.1586694045636,300,pass,pass,0.0489814255648369
AlP2O4,8.757891805380636,9.471508842301146,9.411610023306944,89.33227392577597,88.15056440185612,89.46640871654267,-388.51918386564057,780.2064266153859,390,pass,pass,0.0499645273584639
AlPb2O4,9.660370757039145,9.568412810748224,9.41236102629852,89.5297648598877,92.4850160429232,86.8097166032604,-340.4745920752718,867.8116400705682,259,pass,pass,0.049852680325255
AlPd2O4,8.595405017965229,8.571299163728296,8.682052470934986,91.65980065911106,89.59659868717422,90.19606930860304,-336.10268855201474,639.352156281756,159,pass,pass,0.0473642386286421
AlPr2O4,9.14626185690951,9.620031951514244,10.17300942765684,88.92497263004411,86.33058151629774,87.3991683409926,-430.6629158640456,892.2278990988431,522,pass,pass,0.0486339191579302
AlPt2O4,8.714426434601693,8.678720884812243,8.598421220800553,92.34961120357522,92.17371870560856,85.8393630621646,-349.86899284904285,647.6413363552408,337,pass,pass,0.0419780994837674
AlRe2O4,8.724114269192482,8.400966574949193,8.483720926356757,91.24558691763664,90.21408582120888,87.73429635201326,-476.4026592758511,621.1448564586404,347,pass,pass,0.0493176442311596
AlRh2O4,8.465718140765368,8.446054773069534,8.445262200115991,90.4994005241979,90.48965912934128,89.97323051034519,-379.6932947560289,603.807419587055,63,pass,pass,0.0450510970033508
AlRu2O4,8.448695645601626,8.410274469985112,8.402412899222728,92.72042932208606,91.09541841959664,91.3824221425828,-409.8671214260237,596.0713988122399,135,pass,pass,0.0497637142389986
AlS2O4,9.285205940421882,10.134605159583066,9.651283287668338,91.18885297492822,92.90936129016518,88.76296875326997,-337.31093907081936,906.6463963308262,600,pass,pass,0.0521512854684799
AlSb2O4,10.224882747700685,10.066795772860951,10.009994936591523,94.00847935183111,94.83014206021548,90.44873662985408,-351.9031146238308,1024.0786857630237,600,pass,pass,0.0645342954365785
AlSc2O4,8.609940466751516,8.575462316853688,8.568479519539274,90.79537711554264,90.90929916423993,89.7569693844009,-464.4568902533326,632.5012667145197,77,pass,pass,0.0491516777969738
AlSe2O4,9.801247683290685,9.54827419198275,9.689176582812491,92.5951931158176,95.04202881597436,84.71128724231768,-318.84899136196884,898.7755972172635,600,pass,pass,0.1084612825789517
AlSi2O4,8.441786922310579,8.766745786413919,8.813628609506706,93.36471837255152,86.70327588379676,87.45737054923882,-399.99913425219046,649.3220477318579,265,pass,pass,0.044849913512649
AlSm2O4,8.68104893577795,9.579438736633117,9.987815696894517,86.97686104076494,93.3029327836405,89.18749330692548,-433.08036482620975,827.9253117070658,452,pass,pass,0.0493046975149986
AlSn2O4,9.211152296096731,9.377703788248889,9.373768939345544,94.38355717440513,88.43003544751721,90.49632809934918,-353.42538013614706,807.0118971099901,271,pass,pass,0.0472974034270424
AlTa2O4,8.592024060774095,8.568320286110309,8.452965203911907,90.17211829636514,89.25004235551968,88.75709914599884,-507.7437313117788,622.0975811071103,152,pass,pass,0.0485017726922351
AlTb2O4,8.386878186893801,9.513628422340458,9.777215345558412,87.86469176780722,90.94911476096588,91.42390009681492,-434.5101819552626,779.2425992744672,418,pass,pass,0.0493389930173674
AlTc2O4,8.307294910293411,8.409331168140858,8.251446783898777,91.36429648835194,87.97135614937353,91.53078699172282,-418183.0243603902,575.7184182359599,600,pass,fail,233898.3919272352
AlTe2O4,10.530194730117351,9.903347918796651,9.823426605522178,92.13069365085178,91.19062289138104,91.4830357685728,-321.3616950011637,1023.1344394004471,600,pass,pass,0.19580312913702
AlTi2O4,8.427927823799203,8.373908509614001,8.35826493057654,90.54223042856724,90.26622335781342,89.70516034979332,-466.24530319144674,589.8415506045843,76,pass,pass,0.0441932615168031
AlTl2O4,9.418401269655911,9.238855343291274,9.176224918370483,91.95124579419698,91.3506740445025,90.39523423590929,-305.2347510143933,797.7630729084689,165,pass,pass,0.0450123029389469
AlTm2O4,8.803505288177764,8.908160255588525,9.017169241184774,90.44854545874524,91.31942680074825,89.34286511234886,-432.9371734864627,706.8995559771362,114,pass,pass,0.0484701499088184
AlV2O4,8.461401497338354,8.464824886008511,8.459426011251077,90.31746004811389,90.20507372321909,89.86691506282203,-433.6553522951348,605.885525769046,37,pass,pass,0.0348063804637447
AlW2O4,8.701403736695891,8.61617292995334,8.65541620784221,90.45477141700192,91.13885854200524,89.87711481030662,-398.444026109124,648.7708779389288,129,pass,pass,0.0424646378534922
AlY2O4,8.903218185213257,9.186747821540798,9.37054185766084,89.49594991156316,91.43943564321376,90.18256669238971,-463.9043204137283,766.1569238772441,179,pass,pass,0.0399173639076648
AlYb2O4,8.742580592717678,9.035494078179337,8.883206877444442,89.5665496820954,87.40276634336333,90.39974530971014,-370.4988001550324,700.9562061256252,250,pass,pass,0.0491251137564784
AlZn2O4,8.41696514809738,8.390246092895733,8.382252818568544,90.19154078276804,90.13346381786089,89.93285419354906,-309.1370158290169,591.952807069709,37,pass,pass,0.0480408344156319
AlZr2O4,8.80146281159656,8.836908406439465,8.731210012401629,91.0966547693974,90.53577079082424,89.76499585902695,-477.59018550923264,678.9343147865576,151,pass,pass,0.0498760515118906
AsAg2O4,9.155412918407258,9.334928419169364,8.934276311060149,91.8550115335917,90.65866592606132,88.09854793950164,-273.5355310003128,762.7071492528808,338,pass,pass,0.0434992687921114
AsAl2O4,8.50241739188062,8.825279773482965,9.492735195560492,84.6295385678293,87.17325424718499,80.78410673896506,-380.01148602578286,699.5909273236523,437,pass,pass,0.049580767262448
AsAs2O4,9.186613669705803,9.18661366970662,9.186613669706215,90.00000000000202,90.00000000000006,90.00000000000003,-303.2675236626645,775.293886363003,85,pass,pass,0.0293409168816486
AsAu2O4,9.67212942756373,9.225187902353545,9.2762338817501,90.80805098997068,90.78607525972151,83.97450987651939,-276.0741503799489,822.9755238554479,389,pass,pass,0.0480764508946714
AsB2O4,9.137285569389393,9.16772709813218,8.802603077829765,88.06263690635194,86.97176274714165,88.36428798987242,-405.12910048727775,735.66256323325,600,pass,pass,0.0726773899780681
AsBa2O4,10.455854225873676,10.65781061082792,10.767359259554588,91.62928313826548,90.74537602142108,88.0705516000708,-344.6180223946644,1198.6246615673176,502,pass,pass,0.0497502734118598
AsBe2O4,7.944502540467508,8.495816120552156,8.349835922505921,92.1785698759902,95.48871168724033,90.38199378076912,-361.3654677981193,560.5529520177059,383,pass,pass,0.0494405970336474
AsBi2O4,9.908424867077176,10.357763727748049,10.160632640036551,91.15371143315534,89.99850254006213,89.61538295064722,-319.050961727849,1042.541924818528,225,pass,pass,0.048679932395018
AsBr2O4,7.996664097625295,8.000683338844132,8.000814157944687,90.05988042483759,90.0379645575609,89.9902170398617,-1976836935135716.8,511.88190720262895,600,pass,fail,7383845878219016.0
AsC2O4,7.861762154508598,7.875744873234738,7.883369565956303,90.7488679971254,90.20618339523014,89.92023069958763,-224435.6842905801,488.0711362188493,600,pass,fail,421223.81828143663
AsCa2O4,9.405292637366813,9.561335142623903,9.321843380428405,90.17543390824991,89.38742018519316,90.5296798487468,-353.0665199474409,838.1994437967905,208,pass,pass,0.0469354291299544
AsCd2O4,9.28151949736998,9.278587393310968,9.270231532960237,89.90912190407914,90.16645659795483,89.24318875122782,-271.7552926924059,798.2726163435046,135,pass,pass,0.0487348586142192
AsCe2O4,7.954261203293246,7.941984634585184,7.95461562714907,90.03122954286205,89.79759844144931,90.1266451174482,-43907641507.497765,502.50947675064685,600,pass,fail,283169517493.55383
AsCl2O4,7.877430281090901,7.833201207151781,7.8547029228865615,90.17712291449575,90.09062442594234,90.02300363769153,-34951173.73800221,484.6753805968543,600,pass,fail,84407246.166793
AsCo2O4,8.631555477290442,8.59502917712512,8.601717876010454,89.95745732749222,89.93945931926166,89.95280504131307,-340.9943857043847,638.147550439486,49,pass,pass,0.044608039832335
AsCr2O4,8.710979298189129,9.147256521222568,9.03411417811706,89.71274176879342,90.96944814678808,90.5443069813362,-400.1052280506141,719.7083344052015,212,pass,pass,0.0464744808702045
AsCu2O4,8.589320120156472,8.599002140124202,8.564327795474451,89.68898425736266,89.41079253188894,89.24483416922664,-303.80702168927894,632.4604248551875,103,pass,pass,0.0493565366302185
AsDy2O4,9.456993953938149,9.893521740428058,9.668556689845236,90.8538102459516,88.18049498876556,91.88090249254056,-418.0008231171714,903.5887054597888,256,pass,pass,0.0493446034653118
AsEr2O4,9.325072118292209,9.790528208485204,9.68599831998728,92.97975073476044,89.14253653001957,91.4289494950752,-420.3939081975066,882.7532930447884,366,pass,pass,0.0483073460118764
AsEu2O4,9.984196570409823,10.082633885366151,10.254341103435982,89.84524193575119,89.39169053413266,90.8447348842812,-488.1915302419845,1032.09916475048,285,pass,pass,0.0436400862547652
AsFe2O4,8.782778698131189,8.796044819062455,8.778509112176495,89.82072897308463,89.92915214859589,90.02249620471191,-359.73621572473087,678.1685502822332,82,pass,pass,0.0434080334223671
AsGa2O4,8.851896766492557,9.015803779948108,9.122845289839775,89.08103266143912,91.3281257414662,87.68052849389841,-322.6713594182047,727.1696143309532,139,pass,pass,0.0456505651242907
AsGd2O4,9.791620222033623,9.751977133335286,9.911306990195271,92.24308181012375,91.68592562843664,93.07089447875724,-567.2863299879045,943.853111971838,380,pass,pass,0.0486412884822434
AsGe2O4,9.34157539153493,10.53787533972461,9.79906796702862,93.83644883719585,89.08596430318596,93.55760759499525,-337.05796966430853,960.539935645057,573,pass,pass,0.0499619075837764
AsHf2O4,9.37793430540788,9.4188557346384,9.358791705008072,88.8359538414534,90.48770522559006,89.16312974510815,-503.3786476192781,826.3657126320721,263,pass,pass,0.0499133134596384
AsHg2O4,9.777095071771535,9.502224338564222,9.726136466930424,91.81553710665216,88.45343443837201,89.09623124225504,-238.7590081985235,902.6908125575408,534,pass,pass,0.0495694365127897
AsHo2O4,9.55472291995846,9.267191757787646,9.617612780961398,93.82232975300415,88.59365491445796,90.56002339666874,-417.5696613251593,849.4173060374465,290,pass,pass,0.0477404136948529
AsI2O4,8.066379921690233,8.062866369563112,8.061378591228928,90.01118516669155,90.01479730954436,89.99734283288242,-41407672060826.98,524.2970687372605,600,pass,fail,58527931760770.39
AsIn2O4,9.887620305625154,9.55152560852338,9.434021167132103,89.75710127684954,89.96818438053914,93.69139361280654,-311.0256293808723,889.1097088718856,362,pass,pass,0.0476452741048621
AsIr2O4,9.201321509467707,8.694284528780594,8.698787181410768,89.2751026593144,89.85321653196581,92.690864045722,-368.829361280432,695.0670555375899,213,pass,pass,0.048726088054455
AsLa2O4,10.277299968645604,10.034205209897085,10.075517073959864,93.27422672311567,89.84344065835181,90.58744419807245,-422.09139671343576,1037.2800037182808,267,pass,pass,0.0497477210131991
AsLu2O4,9.735636035806216,9.168541219465284,9.641831444401417,88.70996036958908,91.0104197151647,86.99401405158592,-420.6351401971131,859.0904806786458,233,pass,pass,0.0487554900382419
AsMg2O4,8.696607332636288,8.679960688371992,8.696421106338601,89.8269078286802,89.78641462935778,90.32559007202713,-334.6080121902572,656.4416697126322,98,pass,pass,0.0496037010607188
